id,type,name,output,prompt
"veh_plane_bbj","Vehicle","Boeing Business Jet","assets/lifestyle/vehicles/veh_plane_bbj.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Boeing Business Jet, Aircraft. Show a clean three-quarter hero view like a premium collectible in a game garage. Retro pixel-art, glossy highlights, strong silhouette, elegant dark showroom floor, no brand logo text, no readable license plate, no text."
"cloth_outfit_tracksuit","Clothing","Velour Tracksuit","assets/lifestyle/clothing/cloth_outfit_tracksuit.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Velour Tracksuit, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_linen","Clothing","Linen Summer Suit","assets/lifestyle/clothing/cloth_outfit_linen.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Linen Summer Suit, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_tux_cheap","Clothing","Rental Tuxedo","assets/lifestyle/clothing/cloth_outfit_tux_cheap.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Rental Tuxedo, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_tux_armani","Clothing","Armani Tuxedo","assets/lifestyle/clothing/cloth_outfit_tux_armani.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Armani Tuxedo, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_tom_ford","Clothing","Tom Ford Shelton Suit","assets/lifestyle/clothing/cloth_outfit_tom_ford.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Tom Ford Shelton Suit, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_brioni","Clothing","Brioni Bespoke Suit","assets/lifestyle/clothing/cloth_outfit_brioni.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Brioni Bespoke Suit, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_valentino_redcarpet","Clothing","Valentino Red Carpet Suit","assets/lifestyle/clothing/cloth_outfit_valentino_redcarpet.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Valentino Red Carpet Suit, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_oscar_gown","Clothing","Oscar de la Renta Gown","assets/lifestyle/clothing/cloth_outfit_oscar_gown.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Oscar de la Renta Gown, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_dress_chanel","Clothing","Chanel Evening Gown","assets/lifestyle/clothing/cloth_outfit_dress_chanel.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Chanel Evening Gown, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_dress_dior","Clothing","Dior Haute Couture","assets/lifestyle/clothing/cloth_outfit_dress_dior.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Dior Haute Couture, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_met_gala","Clothing","Avant-Garde Piece","assets/lifestyle/clothing/cloth_outfit_met_gala.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Avant-Garde Piece, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_balmain","Clothing","Balmain Embellished","assets/lifestyle/clothing/cloth_outfit_balmain.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Balmain Embellished, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_marilyn","Clothing","Marilyn\","assets/lifestyle/clothing/cloth_outfit_marilyn.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Marilyn\, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_outfit_mj_jacket","Clothing","Thriller Jacket","assets/lifestyle/clothing/cloth_outfit_mj_jacket.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Thriller Jacket, outfit fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_tee_white","Clothing","Plain White Tee","assets/lifestyle/clothing/cloth_top_tee_white.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Plain White Tee, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_off_white","Clothing","Off-White Arrow Tee","assets/lifestyle/clothing/cloth_top_off_white.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Off-White Arrow Tee, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_hoodie_supreme","Clothing","Supreme Box Logo","assets/lifestyle/clothing/cloth_top_hoodie_supreme.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Supreme Box Logo, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_palm_angels","Clothing","Palm Angels Track Jacket","assets/lifestyle/clothing/cloth_top_palm_angels.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Palm Angels Track Jacket, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_denim_jacket","Clothing","Vintage Denim Jacket","assets/lifestyle/clothing/cloth_top_denim_jacket.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Vintage Denim Jacket, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_givenchy","Clothing","Givenchy Hoodie","assets/lifestyle/clothing/cloth_top_givenchy.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Givenchy Hoodie, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_leather_jacket","Clothing","Saint Laurent Jacket","assets/lifestyle/clothing/cloth_top_leather_jacket.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Saint Laurent Jacket, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_silk_shirt","Clothing","Versace Silk Shirt","assets/lifestyle/clothing/cloth_top_silk_shirt.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Versace Silk Shirt, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_celine_blazer","Clothing","Celine Velvet Blazer","assets/lifestyle/clothing/cloth_top_celine_blazer.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Celine Velvet Blazer, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_burberry_coat","Clothing","Burberry Trench","assets/lifestyle/clothing/cloth_top_burberry_coat.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Burberry Trench, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_top_prada_shirt","Clothing","Prada Re-Nylon Shirt","assets/lifestyle/clothing/cloth_top_prada_shirt.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Prada Re-Nylon Shirt, top fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_jeans_levis","Clothing","Levi\","assets/lifestyle/clothing/cloth_bot_jeans_levis.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Levi\, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_sweats_nike","Clothing","Nike Tech Fleece","assets/lifestyle/clothing/cloth_bot_sweats_nike.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Nike Tech Fleece, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_essentials","Clothing","Fear of God Sweats","assets/lifestyle/clothing/cloth_bot_essentials.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Fear of God Sweats, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_amiri","Clothing","Amiri MX1 Jeans","assets/lifestyle/clothing/cloth_bot_amiri.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Amiri MX1 Jeans, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_loro_piana","Clothing","Loro Piana Cashmere Trousers","assets/lifestyle/clothing/cloth_bot_loro_piana.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Loro Piana Cashmere Trousers, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_chino_rl","Clothing","Ralph Lauren Chinos","assets/lifestyle/clothing/cloth_bot_chino_rl.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Ralph Lauren Chinos, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_thom_browne","Clothing","Thom Browne Shorts","assets/lifestyle/clothing/cloth_bot_thom_browne.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Thom Browne Shorts, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
"cloth_bot_leather_pants","Clothing","Rick Owens Pants","assets/lifestyle/clothing/cloth_bot_leather_pants.png","MASTER STYLE FOR EVERY IMAGE
Retro pixel game asset, polished mobile life-sim inventory art, 2.5D pixel-art look, clean silhouette, charming high-detail pixel clusters, cinematic luxury lighting, dark transparent-feeling studio backdrop but no actual transparency required, centered hero object, readable at small card size, no text, no labels, no logos, no watermark, no people unless the asset is clothing on a faceless mannequin, no UI frame. Use a square 1:1 composition.

IMPORTANT OUTPUT
Save each generated image using the exact output filename shown below. PNG is preferred.

IMAGE PROMPT
Rick Owens Pants, bottom fashion asset. Show the item centered as a luxury game inventory collectible: clothing on a faceless mannequin or hanger, shoes as paired product, jewelry/watch/bag as close product hero. Retro pixel-art, premium materials, clean dark backdrop, no brand logo text, no text."
